vtkOriginalIndices,Py,Pz,Y,Z,__vtkIsSelected__
413,-5.28102e-021,1.41296e-020,-0.0010121,0.00267306,0
414,9.81559e-022,2.00535e-020,-0.000934505,0.00279569,0
415,1.017e-021,1.71114e-020,-0.00102604,0.0028136,0
416,-2.75671e-021,1.58115e-020,-0.000999367,0.00272569,0
417,7.23572e-021,1.40669e-020,-0.00114509,0.00291722,0
418,8.23446e-021,1.16609e-020,-0.00117413,0.00300362,0
419,9.58716e-021,9.23234e-021,-0.00120318,0.00309001,0
420,1.40688e-020,9.14574e-021,-0.00123676,0.00293003,0
421,1.49341e-020,6.82419e-021,-0.00126581,0.00301643,0
422,2.09869e-020,4.16294e-021,-0.00132843,0.00294285,0
423,9.54837e-021,1.16323e-020,-0.00118533,0.00295029,0
424,1.09245e-020,9.24378e-021,-0.00121437,0.00303669,0
425,1.61456e-020,6.87624e-021,-0.001277,0.0029631,0
426,-8.16367e-021,1.28733e-020,-0.00107431,0.0026011,0
427,-5.1746e-021,1.14444e-020,-0.00116374,0.00261469,0
428,-2.15347e-021,1.00002e-020,-0.00125317,0.00262829,0
429,-9.84054e-021,1.56216e-020,-0.00113335,0.00252954,0
430,-6.93988e-021,1.42453e-020,-0.00122278,0.00254313,0
431,-1.1416e-020,1.82195e-020,-0.0011924,0.00245797,0
432,-7.75086e-021,1.33373e-020,-0.0011238,0.00258178,0
433,-4.78055e-021,1.19208e-020,-0.00121323,0.00259537,0
434,-9.42352e-021,1.60531e-020,-0.00118284,0.00251021,0
435,3.55452e-022,1.78989e-020,-0.000900637,0.00238641,0
436,1.23368e-021,1.90196e-020,-0.000826283,0.00237566,0
437,2.13548e-021,2.0222e-020,-0.000751929,0.0023649,0
438,5.2078e-022,1.883e-020,-0.000839988,0.00245143,0
439,1.65132e-021,2.12531e-020,-0.000765634,0.00244067,0
440,1.13868e-021,2.23213e-020,-0.000779339,0.00251644,0
441,5.60237e-022,1.79521e-020,-0.000855636,0.0024045,0
442,1.30408e-021,1.88965e-020,-0.000781282,0.00239374,0
443,8.82122e-022,1.97591e-020,-0.000794987,0.00246951,0
444,-5.15326e-021,1.4933e-020,-0.00115379,0.00242543,0
445,-5.10711e-021,1.66983e-020,-0.00106835,0.00241296,0
446,-1.04015e-021,1.33112e-020,-0.000982915,0.0024005,0
447,-6.77679e-021,1.5772e-020,-0.00109475,0.002497,0
448,-4.53598e-021,1.5989e-020,-0.00100931,0.00248453,0
449,-9.56532e-021,1.63452e-020,-0.00103571,0.00256856,0
450,-8.3987e-021,1.8739e-020,-0.00110563,0.00244513,0
451,-4.2952e-021,1.71625e-020,-0.00102019,0.00243266,0
452,-6.76639e-021,1.61937e-020,-0.00104659,0.0025167,0
453,-5.63696e-022,1.67283e-020,-0.00093422,0.00241801,0
454,-2.57501e-022,1.85487e-020,-0.000873571,0.00248302,0
455,6.11536e-023,2.04334e-020,-0.000812922,0.00254804,0
456,-2.91725e-021,1.5683e-020,-0.000960615,0.00250205,0
457,-2.65315e-021,1.74934e-020,-0.000899966,0.00256706,0
458,-5.40528e-021,1.46394e-020,-0.000987011,0.00258608,0
459,-1.23374e-021,1.69347e-020,-0.000922802,0.00246769,0
460,-9.41147e-022,1.87522e-020,-0.000862153,0.00253271,0
461,-3.65007e-021,1.5941e-020,-0.000949197,0.00255173,0
462,-2.15388e-021,5.94526e-021,-0.0010993,0.00220908,0
463,-2.01861e-021,1.00411e-020,-0.00104565,0.00227911,0
464,-1.86843e-021,1.44496e-020,-0.000992,0.00234914,0
465,-5.91431e-021,1.14148e-020,-0.00113109,0.00229158,0
466,-5.9399e-021,1.53433e-020,-0.00107744,0.00236161,0
467,-1.01226e-020,1.69534e-020,-0.00116287,0.00237407,0
468,-3.25152e-021,9.14964e-021,-0.00109201,0.00225993,0
469,-3.18069e-021,1.29434e-020,-0.00103836,0.00232995,0
470,-7.30948e-021,1.4532e-020,-0.0011238,0.00234242,0
471,8.91999e-021,4.70888e-021,-0.00131519,0.00220651,0
472,4.10325e-021,4.70756e-021,-0.00123033,0.00219761,0
473,-6.64398e-022,4.7065e-021,-0.00114547,0.00218871,0
474,-1.46743e-022,1.02157e-020,-0.00126212,0.0022801,0
475,-4.52813e-021,1.01886e-020,-0.00117726,0.0022712,0
476,-8.6424e-021,1.56227e-020,-0.00120904,0.0023537,0
477,3.77093e-021,6.80154e-021,-0.00126921,0.00222807,0
478,-5.26018e-022,6.79301e-021,-0.00118435,0.00221917,0
479,-4.39487e-021,1.19671e-020,-0.00121614,0.00230167,0
480,1.03111e-021,1.34916e-020,-0.000908628,0.00233635,0
481,2.06962e-021,1.29854e-020,-0.000871952,0.00225115,0
482,3.60051e-021,1.3818e-020,-0.000835277,0.00216596,0
483,1.75896e-021,1.44412e-020,-0.000834274,0.00232559,0
484,3.27941e-021,1.55508e-020,-0.000797599,0.00224039,0
485,2.92465e-021,1.74058e-020,-0.000759921,0.00231483,0
486,1.62719e-021,1.36324e-020,-0.000871618,0.00230436,0
487,2.62931e-021,1.31471e-020,-0.000834942,0.00221917,0
488,2.34636e-021,1.45933e-020,-0.000797264,0.0022936,0
489,2.67843e-021,1.51673e-020,-0.000718526,0.00229343,0
490,2.95612e-021,1.36725e-020,-0.000756204,0.002219,0
491,3.65963e-021,1.34715e-020,-0.000793882,0.00214456,0
492,1.28975e-021,1.27613e-020,-0.000668696,0.00223999,0
493,1.69032e-021,1.2387e-020,-0.000706374,0.00216556,0
494,-3.1498e-022,1.12825e-020,-0.000618866,0.00218656,0
495,2.30679e-021,1.38544e-020,-0.000714475,0.00225081,0
496,2.59668e-021,1.24703e-020,-0.000752153,0.00217637,0
497,9.56227e-022,1.15652e-020,-0.000664646,0.00219737,0
498,7.29222e-022,1.19917e-020,-0.000951296,0.00231659,0
499,5.21092e-022,8.38946e-021,-0.00100495,0.00224656,0
500,2.91854e-022,4.6991e-021,-0.0010586,0.00217653,0
501,1.76861e-021,1.15527e-020,-0.00091462,0.00223139,0
502,1.70453e-021,8.29969e-021,-0.000968271,0.00216137,0
503,3.09883e-021,1.18541e-020,-0.000877945,0.0021462,0
504,1.0116e-021,1.06297e-020,-0.000956954,0.00226485,0
505,7.97317e-022,7.17433e-021,-0.0010106,0.00219482,0
506,2.0087e-021,1.02586e-020,-0.000920278,0.00217965,0
507,7.41436e-021,1.1846e-020,-0.00171885,0.00193974,0
508,2.01621e-021,9.28088e-021,-0.00177243,0.00189131,0
509,-3.15712e-021,6.82455e-021,-0.001826,0.00184288,0
510,8.25173e-021,1.04657e-020,-0.00169436,0.00186584,0
511,3.58237e-021,8.29309e-021,-0.00174794,0.00181741,0
512,9.82595e-021,9.18861e-021,-0.00166987,0.00179194,0
513,5.51377e-021,1.06122e-020,-0.00172855,0.00189897,0
514,8.24787e-022,8.39728e-021,-0.00178212,0.00185053,0
515,7.22859e-021,9.30658e-021,-0.00170406,0.00182507,0
516,-6.50601e-021,8.47787e-021,-0.00153676,0.00194488,0
517,2.30982e-022,1.02828e-020,-0.00160714,0.0019496,0
518,6.99462e-021,1.20948e-020,-0.00167753,0.00195431,0
519,2.04504e-021,9.12872e-021,-0.00158265,0.0018757,0
520,7.75541e-021,1.06558e-020,-0.00165304,0.00188041,0
521,9.36223e-021,9.36265e-021,-0.00162855,0.00180651,0
522,-1.19064e-021,9.48512e-021,-0.00157552,0.00192339,0
523,4.65089e-021,1.10496e-020,-0.00164591,0.00192811,0
524,6.42464e-021,9.71075e-021,-0.00162142,0.00185421,0
525,9.70559e-021,8.94989e-021,-0.00143089,0.00170941,0
526,1.05958e-020,8.4763e-021,-0.00151327,0.00171855,0
527,1.15797e-020,7.98123e-021,-0.00159565,0.00172769,0
528,5.13641e-021,7.63158e-021,-0.00147555,0.00163431,0
529,6.40423e-021,6.93319e-021,-0.00155794,0.00164345,0
530,1.70091e-021,6.00354e-021,-0.00152022,0.00155921,0
531,7.9356e-021,8.41075e-021,-0.00147324,0.00168743,0
532,8.74129e-021,7.97586e-021,-0.00155562,0.00169657,0
533,4.17106e-021,7.05179e-021,-0.0015179,0.00161232,0
534,7.24983e-021,8.92729e-021,-0.00139023,0.00168076,0
535,3.53058e-021,7.55233e-021,-0.0014349,0.00160565,0
536,1.28792e-022,6.31118e-021,-0.00147956,0.00153055,0
537,3.08457e-021,8.23498e-021,-0.00135065,0.00160393,0
538,-2.91706e-022,6.96406e-021,-0.00139531,0.00152883,0
539,-7.10944e-022,7.61502e-021,-0.00131107,0.0015271,0
540,4.5834e-021,8.22685e-021,-0.00139193,0.00163011,0
541,1.08431e-021,6.93118e-021,-0.00143659,0.00155501,0
542,6.55744e-022,7.59335e-021,-0.00135234,0.00155328,0
543,1.08657e-020,8.13592e-021,-0.00159293,0.00177883,0
544,9.07874e-021,8.73721e-021,-0.00151054,0.0017697,0
545,8.23654e-021,9.18717e-021,-0.00142816,0.00176056,0
546,3.12973e-021,7.84078e-021,-0.00154703,0.00184802,0
547,2.02559e-021,8.49158e-021,-0.00146465,0.00183888,0
548,-5.20368e-021,7.52987e-021,-0.00150113,0.0019172,0
549,7.32286e-021,8.35439e-021,-0.00155017,0.00179885,0
550,6.48252e-021,8.81176e-021,-0.00146778,0.00178971,0
551,1.22683e-022,8.08788e-021,-0.00150427,0.00186803,0
552,9.06725e-021,9.50104e-021,-0.00134835,0.00170406,0
553,4.46683e-021,8.71068e-021,-0.00130876,0.00162723,0
554,2.59564e-022,7.99737e-021,-0.00126918,0.0015504,0
555,9.22369e-021,1.00644e-020,-0.00126735,0.00169886,0
556,4.38854e-021,9.30394e-021,-0.00122777,0.00162203,0
557,9.47211e-021,1.06193e-020,-0.00118636,0.00169367,0
558,7.03608e-021,9.45334e-021,-0.00130815,0.00167672,0
559,2.89048e-021,8.73908e-021,-0.00126857,0.00159989,0
560,7.27007e-021,9.96893e-021,-0.00122716,0.00167152,0
561,7.53031e-021,5.01988e-021,-0.00136479,0.00213418,0
562,-1.16751e-022,6.21278e-021,-0.0014104,0.00206133,0
563,-7.20659e-021,7.1507e-021,-0.00145601,0.00198847,0
564,2.50886e-021,7.78087e-021,-0.00133005,0.00205476,0
565,-4.65671e-021,8.74681e-021,-0.00137566,0.0019819,0
566,-2.12421e-021,1.0332e-020,-0.00129531,0.00197534,0
567,3.14414e-021,6.40769e-021,-0.00136841,0.00208342,0
568,-3.91644e-021,7.40924e-021,-0.00141402,0.00201057,0
569,-1.43368e-021,8.96953e-021,-0.00133367,0.002004,0
570,6.26371e-022,1.18009e-020,-0.00125919,0.0018971,0
571,5.11818e-021,1.09185e-020,-0.00130305,0.00182534,0
572,9.25661e-021,1.01004e-020,-0.00134692,0.00175359,0
573,5.06587e-021,1.14193e-020,-0.00122206,0.00182015,0
574,9.39936e-021,1.0666e-020,-0.00126593,0.00174839,0
575,9.6507e-021,1.12281e-020,-0.00118493,0.0017432,0
576,3.52606e-021,1.13195e-020,-0.00126143,0.00184753,0
577,7.50621e-021,1.05279e-020,-0.0013053,0.00177577,0
578,7.75473e-021,1.10699e-020,-0.00122431,0.00177058,0
579,8.99608e-021,5.53664e-021,-0.0013213,0.0021555,0
580,4.00834e-021,8.22851e-021,-0.00128656,0.00207608,0
581,-6.08115e-022,1.07194e-020,-0.00125182,0.00199665,0
582,4.77024e-021,5.75702e-021,-0.00123644,0.0021466,0
583,1.75076e-022,8.31769e-021,-0.0012017,0.00206718,0
584,9.56464e-022,5.7579e-021,-0.00115158,0.0021377,0
585,5.72517e-021,6.6347e-021,-0.00128143,0.00212606,0
586,1.13386e-021,9.13871e-021,-0.00124669,0.00204664,0
587,1.94199e-021,6.63115e-021,-0.00119657,0.00211716,0
588,6.60509e-021,9.56177e-021,-0.00138608,0.00178143,0
589,2.5737e-021,1.03176e-020,-0.00134221,0.00185319,0
590,-1.92426e-021,1.12365e-020,-0.00129835,0.00192494,0
591,2.82356e-022,8.87256e-021,-0.00142256,0.00185975,0
592,-4.49373e-021,9.62847e-021,-0.0013787,0.00193151,0
593,-7.07868e-021,8.01071e-021,-0.00145905,0.00193808,0
594,3.20288e-021,9.58426e-021,-0.00138362,0.00183146,0
595,-1.07915e-021,1.03622e-020,-0.00133975,0.00190321,0
596,-3.44317e-021,8.87933e-021,-0.0014201,0.00190978,0
597,-4.04771e-021,1.1296e-020,-0.00100714,0.00196875,0
598,-1.24693e-021,1.17998e-020,-0.000946532,0.00203263,0
599,1.61723e-021,1.23699e-020,-0.000885923,0.00209651,0
600,-2.46546e-021,8.89361e-021,-0.00103686,0.00204779,0
601,4.50817e-022,9.41876e-021,-0.000976249,0.00211167,0
602,-7.44465e-022,6.29664e-021,-0.00106657,0.00212684,0
603,-2.53821e-021,1.06789e-020,-0.000996844,0.00201639,0
604,2.56521e-022,1.12069e-020,-0.000936234,0.00208027,0
605,-9.08313e-022,8.2741e-021,-0.00102656,0.00209544,0
606,-1.16504e-021,1.19921e-020,-0.00121795,0.00191818,0
607,3.45641e-021,1.16669e-020,-0.00118083,0.00184123,0
608,7.75372e-021,1.14182e-020,-0.0011437,0.00176427,0
609,-2.03181e-021,1.18611e-020,-0.00113812,0.00190966,0
610,2.64635e-021,1.15599e-020,-0.00110099,0.0018327,0
611,-2.89029e-021,1.17313e-020,-0.00105829,0.00190113,0
612,1.56376e-022,1.18102e-020,-0.00117897,0.00188969,0
613,4.62478e-021,1.1537e-020,-0.00114184,0.00181273,0
614,-6.83892e-022,1.16846e-020,-0.00109913,0.00188117,0
615,-4.22586e-021,1.12358e-020,-0.00105396,0.00195029,0
616,-2.48336e-021,8.91156e-021,-0.00108367,0.00202934,0
617,-8.53382e-022,6.43829e-021,-0.00111339,0.00210839,0
618,-3.33164e-021,1.13688e-020,-0.00113379,0.00195882,0
619,-1.50459e-021,9.08616e-021,-0.00116351,0.00203786,0
620,-2.42906e-021,1.1503e-020,-0.00121362,0.00196734,0
621,-3.06365e-021,1.0496e-020,-0.00109047,0.00197948,0
622,-1.56481e-021,8.23434e-021,-0.00112019,0.00205853,0
623,-2.22914e-021,1.06165e-020,-0.00117031,0.00198801,0
624,-5.10196e-021,8.90341e-021,-0.000495641,0.00171178,0
625,-1.98276e-021,6.51899e-021,-0.000528484,0.00164889,0
626,9.17822e-022,4.31593e-021,-0.000561327,0.001586,0
627,-6.60142e-021,5.04193e-021,-0.000461324,0.0016386,0
628,-3.55738e-021,2.90816e-021,-0.000494167,0.00157571,0
629,-7.98519e-021,1.49449e-021,-0.000427007,0.00156543,0
630,-4.54834e-021,6.80242e-021,-0.00049515,0.00166642,0
631,-1.53729e-021,4.56531e-021,-0.000527992,0.00160353,0
632,-6.04678e-021,3.11949e-021,-0.000460833,0.00159325,0
633,-5.00511e-021,9.78706e-021,-0.000530626,0.00173263,0
634,-2.77538e-021,9.56784e-021,-0.000601262,0.00172199,0
635,-5.43577e-022,9.34834e-021,-0.000671899,0.00171136,0
636,-1.27911e-021,6.93186e-021,-0.000563468,0.00166974,0
637,6.48592e-022,7.1327e-021,-0.000634105,0.00165911,0
638,2.11496e-021,4.27639e-021,-0.000596311,0.00160685,0
639,-2.66705e-021,8.90019e-021,-0.000565119,0.00170812,0
640,-7.78596e-022,8.71248e-021,-0.000635755,0.00169749,0
641,4.23838e-022,6.46415e-021,-0.000597962,0.00164523,0
642,-3.02842e-021,7.75387e-021,-0.000757168,0.00154235,0
643,-3.46306e-022,6.16353e-021,-0.000692921,0.00156101,0
644,2.39532e-021,4.53903e-021,-0.000628674,0.00157967,0
645,-1.51864e-021,8.27789e-021,-0.000730715,0.00161327,0
646,1.31779e-021,6.61567e-021,-0.000666468,0.00163192,0
647,1.52465e-022,8.86407e-021,-0.000704262,0.00168418,0
648,-1.63843e-021,7.38741e-021,-0.000726935,0.00157221,0
649,1.11483e-021,5.7618e-021,-0.000662688,0.00159087,0
650,-2.35439e-023,7.90801e-021,-0.000700482,0.00164312,0
651,-1.44488e-021,1.20898e-020,-0.00102054,0.00187449,0
652,4.14192e-021,1.1922e-020,-0.00106324,0.00180605,0
653,9.73367e-021,1.18201e-020,-0.00110595,0.00173762,0
654,2.67626e-021,1.22742e-020,-0.000987115,0.00180306,0
655,8.33293e-021,1.22612e-020,-0.00102982,0.00173463,0
656,6.93756e-021,1.27006e-020,-0.000953695,0.00173163,0
657,1.81662e-021,1.20515e-020,-0.00102363,0.00182787,0
658,6.88007e-021,1.18917e-020,-0.00106634,0.00175944,0
659,5.59904e-021,1.22962e-020,-0.000990211,0.00175644,0
660,-2.78828e-021,8.53028e-021,-0.000793004,0.00155772,0
661,-8.61158e-022,9.17031e-021,-0.000766551,0.00162864,0
662,7.91255e-022,9.87795e-021,-0.000740098,0.00169955,0
663,1.26634e-021,9.95023e-021,-0.000836263,0.0016225,0
664,3.26385e-021,1.07025e-020,-0.00080981,0.00169342,0
665,5.69586e-021,1.15135e-020,-0.000879523,0.00168728,0
666,-6.91601e-022,9.20871e-021,-0.000798606,0.00160295,0
667,1.00269e-021,9.83376e-021,-0.000772153,0.00167387,0
668,3.18518e-021,1.05637e-020,-0.000841865,0.00166773,0
669,6.02798e-021,1.07675e-020,-0.000608089,0.00197032,0
670,5.82336e-021,9.15056e-021,-0.000532619,0.0019865,0
671,6.14418e-021,7.59292e-021,-0.000457148,0.00200268,0
672,3.41021e-021,1.05632e-020,-0.00058553,0.00204938,0
673,3.4279e-021,8.89952e-021,-0.000510059,0.00206556,0
674,5.63821e-022,1.03408e-020,-0.00056297,0.00212844,0
675,4.83642e-021,1.01056e-020,-0.000575413,0.00200207,0
676,5.14836e-021,8.54654e-021,-0.000499942,0.00201825,0
677,2.38532e-021,9.89141e-021,-0.000552853,0.00208112,0
678,-4.55997e-021,1.14494e-020,-0.000535749,0.00177375,0
679,-2.98915e-022,1.16699e-020,-0.00058396,0.00183423,0
680,4.2759e-021,1.19029e-020,-0.000632171,0.00189471,0
681,-2.24419e-021,1.1244e-020,-0.000606385,0.00176312,0
682,1.74217e-021,1.145e-020,-0.000654596,0.0018236,0
683,-1.49844e-022,1.10404e-020,-0.000677022,0.00175249,0
684,-2.17867e-021,1.14466e-020,-0.000575365,0.00179036,0
685,1.71655e-021,1.16492e-020,-0.000623576,0.00185084,0
686,-1.97681e-022,1.12552e-020,-0.000646001,0.00177973,0
687,5.25082e-021,7.1485e-021,-0.000448598,0.00195617,0
688,4.9518e-021,8.64699e-021,-0.000524068,0.00193999,0
689,4.65709e-021,1.01204e-020,-0.000599539,0.00192381,0
690,8.20913e-022,8.54543e-021,-0.000475857,0.00187951,0
691,5.72226e-022,9.95525e-021,-0.000551328,0.00186333,0
692,-3.19209e-021,9.81636e-021,-0.000503117,0.00180285,0
693,3.60335e-021,8.12625e-021,-0.000482841,0.00192522,0
694,3.32364e-021,9.57613e-021,-0.000558312,0.00190904,0
695,-6.34899e-022,9.44593e-021,-0.000510101,0.00184856,0
696,4.86028e-021,1.19244e-020,-0.000654895,0.00198428,0
697,2.41676e-021,1.17849e-020,-0.000632336,0.00206334,0
698,-2.32692e-022,1.1629e-020,-0.000609776,0.0021424,0
699,3.87435e-021,1.25974e-020,-0.000719844,0.00204234,0
700,1.32459e-021,1.24781e-020,-0.000697284,0.0021214,0
701,2.85433e-021,1.33156e-020,-0.000784792,0.0021004,0
702,3.71758e-021,1.20979e-020,-0.000669025,0.00202998,0
703,1.18085e-021,1.19606e-020,-0.000646465,0.00210904,0
704,2.70122e-021,1.27967e-020,-0.000733973,0.00208804,0
705,-1.09557e-021,1.7028e-020,-0.000821068,0.00184407,0
706,2.73984e-021,1.51322e-020,-0.0008523,0.00178613,0
707,6.32667e-021,1.33464e-020,-0.000883532,0.00172819,0
708,2.63544e-022,1.38374e-020,-0.000782588,0.00179226,0
709,3.75628e-021,1.24975e-020,-0.000813819,0.00173432,0
710,1.16949e-021,1.16491e-020,-0.000744107,0.00174046,0
711,7.2363e-022,1.48763e-020,-0.000818652,0.00180749,0
712,3.96303e-021,1.32852e-020,-0.000849884,0.00174954,0
713,1.67994e-021,1.2544e-020,-0.000780171,0.00175568,0
714,-4.81553e-021,1.30126e-020,-0.000975686,0.0019379,0
715,-4.03555e-021,1.52335e-020,-0.000911034,0.00192442,0
716,-3.26605e-021,1.74229e-020,-0.000846382,0.00191093,0
717,-1.5617e-021,1.32106e-020,-0.000915076,0.00200178,0
718,-9.47382e-022,1.56972e-020,-0.000850425,0.0019883,0
719,1.4122e-021,1.419e-020,-0.000854467,0.00206567,0
720,-3.10478e-021,1.34688e-020,-0.000933932,0.0019547,0
721,-2.43584e-021,1.53919e-020,-0.00086928,0.00194122,0
722,-4.19889e-022,1.40791e-020,-0.000873322,0.00201858,0
723,-1.78762e-021,1.64522e-020,-0.000855446,0.00186583,0
724,-2.37227e-021,1.44911e-020,-0.000920097,0.00187932,0
725,-3.01933e-021,1.26261e-020,-0.000984749,0.0018928,0
726,1.70071e-021,1.47468e-020,-0.000886677,0.00180789,0
727,1.08685e-021,1.28639e-020,-0.000951329,0.00182137,0
728,4.976e-021,1.31351e-020,-0.000917909,0.00174995,0
729,-7.78652e-022,1.51565e-020,-0.000887407,0.00185101,0
730,-1.40534e-021,1.33247e-020,-0.000952059,0.0018645,0
731,2.58011e-021,1.35296e-020,-0.000918639,0.00179307,0
732,-1.54139e-021,1.63657e-020,-0.000790356,0.00186982,0
733,-5.01406e-022,1.39293e-020,-0.000751875,0.00181801,0
734,4.92156e-022,1.15985e-020,-0.000713394,0.00176621,0
735,1.44356e-021,1.44193e-020,-0.000729449,0.00188912,0
736,2.42729e-021,1.20038e-020,-0.000690969,0.00183732,0
737,4.48919e-021,1.24322e-020,-0.000668543,0.00190843,0
738,-2.07616e-022,1.48999e-020,-0.000757227,0.00185898,0
739,7.98126e-022,1.25056e-020,-0.000718746,0.00180718,0
740,2.7789e-021,1.29469e-020,-0.00069632,0.00187829,0
741,-2.15257e-021,1.75723e-020,-0.00080453,0.00191287,0
742,1.30535e-021,1.53182e-020,-0.000743624,0.00193218,0
743,4.83415e-021,1.30166e-020,-0.000682717,0.00195149,0
744,1.17985e-022,1.61449e-020,-0.000808572,0.00199024,0
745,3.16566e-021,1.34945e-020,-0.000747666,0.00200955,0
746,2.57338e-021,1.46145e-020,-0.000812614,0.00206761,0
747,-3.56315e-022,1.57446e-020,-0.000785575,0.0019451,0
748,2.75835e-021,1.37115e-020,-0.000724669,0.00196441,0
749,1.75115e-021,1.44427e-020,-0.000789617,0.00202246,0
750,1.61945e-021,1.02264e-020,-0.00331109,0.000537046,0
751,2.52037e-022,1.03065e-020,-0.00336102,0.000628756,0
752,-1.51767e-021,1.04429e-020,-0.00341096,0.000720467,0
753,1.67172e-021,9.02982e-021,-0.00341037,0.000561384,0
754,2.4443e-022,8.97476e-021,-0.00346031,0.000653094,0
755,1.72218e-021,7.73082e-021,-0.00350966,0.000585722,0
756,1.14915e-021,9.86301e-021,-0.00336083,0.000575729,0
757,-2.7539e-022,9.90479e-021,-0.00341076,0.000667439,0
758,1.17656e-021,8.6632e-021,-0.00346011,0.000600067,0
759,1.41971e-021,7.65328e-021,-0.00355643,0.000621575,0
760,-6.07367e-023,8.83647e-021,-0.00350708,0.000688947,0
761,-2.15824e-021,1.03236e-020,-0.00345773,0.00075632,0
762,4.51553e-022,8.11865e-021,-0.00359746,0.000704797,0
763,-1.56251e-021,9.47053e-021,-0.00354811,0.000772169,0
764,-9.41434e-022,8.58365e-021,-0.00363849,0.000788018,0
765,6.35162e-022,8.1781e-021,-0.00355366,0.000671773,0
766,-1.05437e-021,9.54053e-021,-0.0035043,0.000739145,0
767,-5.26136e-022,8.7906e-021,-0.00359468,0.000754994,0
768,1.03106e-021,1.05822e-020,-0.00326377,0.000559416,0
769,-8.52647e-022,1.04916e-020,-0.0032211,0.000650861,0
770,-3.30896e-021,1.03578e-020,-0.00317843,0.000742307,0
771,-3.97545e-022,1.07233e-020,-0.0033137,0.000651126,0
772,-2.76304e-021,1.06327e-020,-0.00327103,0.000742571,0
773,-2.26691e-021,1.09111e-020,-0.00336364,0.000742836,0
774,-1.69743e-023,1.05925e-020,-0.00326619,0.000620467,0
775,-2.20539e-021,1.04875e-020,-0.00322352,0.000711913,0
776,-1.73454e-021,1.07518e-020,-0.00331613,0.000712178,0
777,-2.69719e-021,1.01155e-020,-0.00312839,0.000716445,0
778,-4.33617e-022,1.02693e-020,-0.00317106,0.000624999,0
779,1.30512e-021,1.03922e-020,-0.00321373,0.000533554,0
780,-8.89061e-022,9.9019e-021,-0.00307086,0.000639124,0
781,9.43549e-022,1.00709e-020,-0.00311353,0.000547678,0
782,5.62428e-022,9.7335e-021,-0.00301334,0.000561803,0
783,-1.28714e-021,1.00957e-020,-0.00312343,0.000660189,0
784,6.37126e-022,1.024e-020,-0.00316611,0.000568744,0
785,2.45359e-022,9.90474e-021,-0.00306591,0.000582869,0
786,-4.05271e-021,9.10205e-021,-0.00289846,0.000751965,0
787,-3.82205e-021,9.53942e-021,-0.00299091,0.000749806,0
788,-3.80441e-021,9.93185e-021,-0.00308335,0.000747647,0
789,-1.83459e-021,9.32634e-021,-0.00293338,0.000672485,0
790,-1.61025e-021,9.72799e-021,-0.00302582,0.000670326,0
791,-4.02726e-023,9.52473e-021,-0.0029683,0.000593005,0
792,-2.89679e-021,9.38271e-021,-0.00294092,0.000724752,0
793,-2.88146e-021,9.7403e-021,-0.00303336,0.000722593,0
794,-1.04237e-021,9.56522e-021,-0.00297583,0.000645272,0
795,-3.73805e-021,1.11448e-020,-0.00249085,0.000915783,0
796,-3.71984e-021,1.00402e-020,-0.00253273,0.000855841,0
797,-4.63259e-021,9.20624e-021,-0.0025746,0.000795898,0
798,-4.97834e-021,9.14423e-021,-0.0024693,0.000856747,0
799,-5.10827e-021,8.39986e-021,-0.00251118,0.000796804,0
800,-6.01267e-021,7.41328e-021,-0.00244775,0.00079771,0
801,-3.6963e-021,1.00564e-020,-0.00249762,0.000876124,0
802,-4.18885e-021,9.26713e-021,-0.0025395,0.000816181,0
803,-4.62667e-021,8.52279e-021,-0.00247607,0.000817087,0
804,-1.04276e-020,1.45114e-020,-0.00222301,0.00126534,0
805,-4.0796e-021,1.01066e-020,-0.00228512,0.00127177,0
806,2.31281e-021,5.67126e-021,-0.00234723,0.00127819,0
807,-2.38348e-021,1.03506e-020,-0.00227049,0.00120971,0
808,2.47936e-021,6.97823e-021,-0.0023326,0.00121613,0
809,3.79814e-021,6.61e-021,-0.00231798,0.00115407,0
810,-5.18466e-021,1.18336e-020,-0.00225954,0.00124894,0
811,-6.78665e-023,8.28564e-021,-0.00232165,0.00125536,0
812,1.33534e-021,7.95882e-021,-0.00230702,0.00119331,0
813,-3.55054e-021,9.85212e-021,-0.00308865,0.000804105,0
